CustomerKey,Recency,Frequency,Monetary,Segment,Cluster
22587,272,1,548.98,At Risk,1
22588,203,1,48.97,Regular,1
22589,154,1,4.99,Regular,1
22590,260,1,583.97,At Risk,1
22591,250,1,567.76,At Risk,1
22592,73,1,1754.98,Regular,1
22593,155,1,553.97,Regular,1
22594,85,1,1709.98,Regular,1
22595,206,1,2519.93,At Risk High Value,1
22596,88,1,1750.98,Regular,1
22597,257,1,615.46,At Risk,1
22598,247,1,597.95,At Risk,1
22599,78,1,1700.99,Regular,1
22600,43,1,1735.98,Regular,1
22601,159,1,565.47,Regular,1
22602,52,1,1754.98,Regular,1
22603,154,1,561.48,Regular,1
22604,47,1,1735.98,Regular,1
22605,47,1,1750.98,Regular,1
22606,267,1,588.96,At Risk,1
22607,229,1,609.45,At Risk,1
22608,42,1,1744.97,Regular,1
22609,235,1,608.96,At Risk,1
22610,238,1,574.98,At Risk,1
22611,65,1,1775.47,Regular,1
22612,174,1,561.92,Regular,1
22613,383,1,1183.47,At Risk High Value,1
22614,375,1,1155.48,At Risk,1
22615,223,1,539.99,At Risk,1
22616,61,1,1735.98,Regular,1
22617,43,1,806.76,Regular,1
22618,53,1,1700.99,Regular,1
22619,47,1,819.48,Regular,1
22620,353,1,573.98,At Risk,1
22621,282,1,589.96,At Risk,1
22622,154,1,58.980000000000004,Regular,1
22623,214,1,553.97,At Risk,1
22624,26,1,33.98,Regular,1
22625,337,1,77.96,At Risk,1
22626,174,1,565.47,Regular,1
22627,217,1,588.96,At Risk,1
22628,238,1,562.96,At Risk,1
22629,236,1,59.980000000000004,At Risk,1
22630,374,1,1164.47,At Risk High Value,1
22631,387,1,1149.47,At Risk,1
22632,173,1,2492.3199999999997,Regular,1
22633,265,1,564.99,At Risk,1
22634,36,1,1775.47,Regular,1
22635,49,1,1728.27,Regular,1
22636,36,1,1700.99,Regular,1
22637,54,1,1714.97,Regular,1
22638,230,1,548.98,At Risk,1
22639,342,1,1155.48,At Risk,1
22640,349,1,1149.47,At Risk,1
22641,132,1,588.96,Regular,1
22642,348,1,1198.97,At Risk High Value,1
22643,340,1,1120.49,At Risk,1
22644,219,1,603.49,At Risk,1
22645,135,1,553.97,Regular,1
22646,346,1,1155.48,At Risk,1
22647,152,1,2563.35,Regular,1
22648,144,1,2475.95,Regular,1
22649,130,1,588.96,Regular,1
22650,235,1,574.98,At Risk,1
22651,128,1,574.98,Regular,1
22652,224,1,553.97,At Risk,1
22653,351,1,1188.46,At Risk High Value,1
22654,134,1,563.77,Regular,1
22655,196,1,565.47,Regular,1
22656,312,1,1169.46,At Risk High Value,1
22657,142,1,39.980000000000004,Regular,1
22658,83,1,28.99,Regular,1
22659,80,1,38.980000000000004,Regular,1
22660,15,1,3.99,Regular,1
22661,89,1,68.97,Regular,1
22662,69,1,4.99,Regular,1
22663,126,1,574.98,Regular,1
22664,112,1,2511.3199999999997,Regular,1
22665,257,1,586.97,At Risk,1
22666,226,1,574.98,At Risk,1
22667,390,1,1170.48,At Risk High Value,1
22668,377,1,1174.48,At Risk High Value,1
22669,374,1,1120.49,At Risk,1
22670,320,1,39.980000000000004,At Risk,1
22671,329,1,1155.48,At Risk,1
22672,211,1,29.479999999999997,At Risk,1
22673,136,1,608.96,Regular,1
22674,210,1,574.98,At Risk,1
22675,135,1,628.97,Regular,1
22676,339,1,28.99,At Risk,1
22677,77,1,12.98,Regular,1
22678,196,1,653.97,Regular,1
22679,150,1,611.96,Regular,1
22680,71,1,620.95,Regular,1
22681,232,1,131.95,At Risk,1
22682,11,1,28.99,Regular,1
22683,255,1,58.47,At Risk,1
22684,62,1,548.98,Regular,1
22685,187,1,600.46,Regular,1
22686,323,1,1243.44,At Risk High Value,1
22687,395,1,1155.48,At Risk,1
22688,187,1,38.980000000000004,Regular,1
22689,105,1,548.98,Regular,1
22690,95,1,2523.92,Regular,1
22691,103,1,2457.33,Regular,1
22692,74,1,2481.8199999999997,Regular,1
22693,360,1,1754.98,At Risk High Value,1
22694,205,1,574.98,Regular,1
22695,324,1,1174.48,At Risk High Value,1
22696,74,1,68.97,Regular,1
22697,328,1,83.97,At Risk,1
22698,290,1,68.97,At Risk,1
22699,66,1,162.99,Regular,1
22700,194,1,6.28,Regular,1
22701,208,1,57.980000000000004,At Risk,1
22702,76,1,28.99,Regular,1
22703,21,1,68.97,Regular,1
22704,227,1,41.93,At Risk,1
22705,351,1,38.980000000000004,At Risk,1
22706,12,1,66.97,Regular,1
22707,170,1,62.97,Regular,1
22708,140,1,88.97,Regular,1
22709,137,1,28.99,Regular,1
22710,285,1,3.99,At Risk,1
22711,195,1,588.96,Regular,1
22712,100,1,574.98,Regular,1
22713,34,2,4148.19,VIP,3
22714,217,1,71.95,At Risk,1
22715,257,1,85.48,At Risk,1
22716,195,1,553.97,Regular,1
22717,203,1,574.98,Regular,1
22718,184,1,600.46,Regular,1
22719,194,1,567.76,Regular,1
22720,33,1,29.99,Regular,1
22721,174,1,37.269999999999996,Regular,1
22722,192,1,562.96,Regular,1
22723,121,1,69.97,Regular,1
22724,184,1,69.97,Regular,1
22725,178,1,38.98,Regular,1
22726,31,1,29.99,Regular,1
22727,297,1,34.98,At Risk,1
22728,338,1,149.93,At Risk,1
22729,297,1,69.97,At Risk,1
22730,148,1,4.99,Regular,1
22731,203,1,69.97,Regular,1
22732,54,2,4133.24,VIP,3
22733,208,1,548.98,At Risk,1
22734,338,1,73.96000000000001,At Risk,1
22735,271,1,34.98,At Risk,1
22736,322,1,29.99,At Risk,1
22737,229,1,165.22,At Risk,1
22738,104,1,119.96000000000001,Regular,1
22739,349,1,7.28,At Risk,1
22740,82,1,29.99,Regular,1
22741,310,1,34.98,At Risk,1
22742,330,1,71.94,At Risk,1
22743,333,1,65.95,At Risk,1
22744,120,1,54.21,Regular,1
22745,325,1,588.96,At Risk,1
22746,195,1,40.23,Regular,1
22747,288,1,32.28,At Risk,1
22748,32,2,4188.24,VIP,3
22749,201,1,600.46,Regular,1
22750,102,1,29.99,Regular,1
22751,229,1,133.47,At Risk,1
22752,255,1,32.28,At Risk,1
22753,183,1,724.47,Regular,1
22754,138,1,193.98,Regular,1
22755,47,1,4.99,Regular,1
22756,272,1,69.97,At Risk,1
22757,12,1,94.46000000000001,Regular,1
22758,299,1,562.96,At Risk,1
22759,224,1,37.269999999999996,At Risk,1
22760,283,1,548.98,At Risk,1
22761,132,1,69.97,Regular,1
22762,122,1,94.46000000000001,Regular,1
22763,111,1,69.97,Regular,1
22764,147,1,29.99,Regular,1
22765,140,2,5978.610000000001,Regular,3
22766,253,1,29.99,At Risk,1
22767,309,1,69.97,At Risk,1
22768,284,1,600.46,At Risk,1
22769,234,1,29.99,At Risk,1
22770,192,1,539.99,Regular,1
22771,20,1,76.96000000000001,Regular,1
22772,311,1,4.99,At Risk,1
22773,91,1,215.96,Regular,1
22774,34,1,29.99,Regular,1
22775,209,1,37.269999999999996,At Risk,1
22776,243,1,69.97,At Risk,1
22777,237,1,193.98,At Risk,1
22778,279,1,722.77,At Risk,1
22779,14,1,29.99,Regular,1
22780,282,1,722.77,At Risk,1
22781,21,1,37.27,Regular,1
22782,190,1,567.76,Regular,1
22783,141,1,69.97,Regular,1
22784,204,1,564.48,Regular,1
22785,392,2,6029.57,At Risk High Value,3
22786,87,1,37.27,Regular,1
22787,207,1,620.46,At Risk,1
22788,199,1,603.96,Regular,1
22789,195,1,574.98,Regular,1
22790,187,1,574.98,Regular,1
22791,280,1,600.46,At Risk,1
22792,172,1,69.97,Regular,1
22793,126,1,69.97,Regular,1
22794,330,1,27.279999999999998,At Risk,1
22795,341,1,67.97,At Risk,1
22796,257,1,48.970000000000006,At Risk,1
22797,39,1,2309.97,Regular,1
22798,266,1,24.99,At Risk,1
22799,66,1,34.98,Regular,1
22800,51,1,2359.9799999999996,Regular,1
22801,137,1,4.99,Regular,1
22802,7,1,4.99,Regular,1
22803,39,1,2364.9799999999996,Regular,1
22804,297,1,53.980000000000004,At Risk,1
22805,53,1,3.99,Regular,1
22806,105,1,38.980000000000004,Regular,1
22807,16,1,71.94,Regular,1
22808,374,1,2478.3399999999997,At Risk High Value,1
22809,29,1,38.980000000000004,Regular,1
22810,37,1,2354.9799999999996,Regular,1
22811,72,1,34.98,Regular,1
22812,167,1,32.28,Regular,1
22813,93,1,119.96000000000001,Regular,1
22814,310,1,4.99,At Risk,1
22815,153,1,12.98,Regular,1
22816,46,1,2340.9399999999996,Regular,1
22817,46,1,2400.93,Regular,1
22818,364,1,56.96,At Risk,1
22819,165,1,69.97,Regular,1
22820,3,1,29.479999999999997,Regular,1
22821,235,1,38.980000000000004,At Risk,1
22822,393,1,2475.95,At Risk High Value,1
22823,140,1,43.97,Regular,1
22824,45,1,2304.9799999999996,Regular,1
22825,144,1,78.96000000000001,Regular,1
22826,319,1,34.98,At Risk,1
22827,235,1,89.97,At Risk,1
22828,379,1,2451.2999999999997,At Risk High Value,1
22829,54,1,4.99,Regular,1
22830,32,1,14.23,Regular,1
22831,272,1,39.980000000000004,At Risk,1
22832,321,1,13.98,At Risk,1
22833,97,1,29.479999999999997,Regular,1
22834,144,1,12.98,Regular,1
22835,320,1,38.980000000000004,At Risk,1
22836,51,1,2334.9799999999996,Regular,1
22837,138,1,69.97,Regular,1
22838,194,1,29.99,Regular,1
22839,357,1,39.25,At Risk,1
22840,99,1,37.29,Regular,1
22841,329,1,35.0,At Risk,1
22842,225,1,86.46,At Risk,1
22843,291,1,48.980000000000004,At Risk,1
22844,303,1,39.99,At Risk,1
22845,33,2,4633.9025,VIP,3
22846,363,1,74.98,At Risk,1
22847,262,1,37.29,At Risk,1
22848,357,1,39.99,At Risk,1
22849,50,1,50.230000000000004,Regular,1
22850,41,2,4657.5125,VIP,3
22851,57,2,4632.8625,VIP,3
22852,69,1,39.99,Regular,1
22853,246,1,39.99,At Risk,1
22854,41,2,4659.9025,VIP,3
22855,61,1,70.96000000000001,Regular,1
22856,187,1,4.99,Regular,1
22857,53,2,4886.7,VIP,3
22858,12,1,4.99,Regular,1
22859,197,1,4.99,Regular,1
22860,34,2,4663.7925,VIP,3
22861,188,1,69.97,Regular,1
22862,184,1,539.99,Regular,1
22863,284,1,29.99,At Risk,1
22864,189,1,571.72,Regular,1
22865,118,1,37.27,Regular,1
22866,309,1,6.28,At Risk,1
22867,181,1,38.980000000000004,Regular,1
22868,46,1,33.98,Regular,1
22869,131,1,39.980000000000004,Regular,1
22870,279,1,68.97,At Risk,1
22871,188,1,561.48,Regular,1
22872,194,1,539.99,Regular,1
22873,191,1,539.99,Regular,1
22874,282,1,548.98,At Risk,1
22875,290,1,556.26,At Risk,1
22876,285,1,574.98,At Risk,1
22877,110,2,5962.34,Loyal,3
22878,294,1,553.97,At Risk,1
22879,289,1,562.96,At Risk,1
22880,276,1,548.98,At Risk,1
22881,71,2,5997.33,VIP,3
22882,155,1,101.45,Regular,1
22883,313,1,29.99,At Risk,1
22884,33,1,34.98,Regular,1
22885,304,1,548.98,At Risk,1
22886,287,1,599.47,At Risk,1
22887,276,1,578.46,At Risk,1
22888,277,1,539.99,At Risk,1
22889,64,2,5971.33,VIP,3
22890,80,1,69.97,Regular,1
22891,261,1,69.97,At Risk,1
22892,156,1,561.48,Regular,1
22893,349,2,6056.51,At Risk High Value,3
22894,327,1,32.28,At Risk,1
22895,365,2,6029.57,At Risk High Value,3
22896,302,1,600.46,At Risk,1
22897,265,1,561.92,At Risk,1
22898,271,1,539.99,At Risk,1
22899,273,1,600.46,At Risk,1
22900,257,1,539.99,At Risk,1
22901,83,2,5971.33,Loyal,3
22902,129,1,32.28,Regular,1
22903,274,2,6054.22,At Risk High Value,3
22904,36,2,4759.9925,VIP,3
22905,34,2,4624.9125,VIP,3
22906,59,2,4624.9125,VIP,3
22907,66,2,4169.33,VIP,3
22908,53,2,4661.5025,VIP,3
22909,84,2,3980.5225,Loyal,3
22910,72,2,3882.5525,VIP,3
22911,155,1,39.980000000000004,Regular,1
22912,34,2,4659.9025,VIP,3
22913,54,2,4684.3925,VIP,3
22914,299,1,59.980000000000004,At Risk,1
22915,215,1,13.98,At Risk,1
22916,140,1,58.980000000000004,Regular,1
22917,331,1,4.99,At Risk,1
22918,114,1,4.99,Regular,1
22919,169,1,58.980000000000004,Regular,1
22920,63,1,91.95,Regular,1
22921,35,2,4647.8825,VIP,3
22922,185,1,68.97,Regular,1
22923,31,1,21.98,Regular,1
22924,351,1,90.95,At Risk,1
22925,147,1,134.93,Regular,1
22926,42,2,3936.5425,VIP,3
22927,41,2,3913.8225,VIP,3
22928,229,1,58.980000000000004,At Risk,1
22929,56,2,4673.8825,VIP,3
22930,32,2,4900.679999999999,VIP,3
22931,374,2,3882.5525,At Risk High Value,3
22932,379,2,4169.33,At Risk High Value,3
22933,55,2,3917.5425,VIP,3
22934,48,2,4173.32,VIP,3
22935,56,2,3951.5225,VIP,3
22936,46,2,3946.5225,VIP,3
22937,41,2,4179.33,VIP,3
22938,48,2,4173.32,VIP,3
22939,47,2,3961.0325,VIP,3
22940,388,2,4207.32,At Risk High Value,3
22941,208,1,58.980000000000004,At Risk,1
22942,57,2,3971.5325,VIP,3
22943,43,2,4144.34,VIP,3
22944,266,1,64.47,At Risk,1
22945,314,1,12.940000000000001,At Risk,1
22946,340,2,3911.5325,At Risk High Value,3
22947,331,1,75.97,At Risk,1
22948,272,1,39.980000000000004,At Risk,1
22949,285,1,71.97,At Risk,1
22950,360,2,3917.5425,At Risk High Value,3
22951,311,2,4242.3099999999995,At Risk High Value,3
22952,339,1,39.980000000000004,At Risk,1
22953,308,2,3899.4925,At Risk High Value,3
22954,311,2,4179.33,At Risk High Value,3
22955,155,1,13.98,Regular,1
22956,100,1,64.47,Regular,1
22957,170,1,39.980000000000004,Regular,1
22958,37,2,4208.3099999999995,VIP,3
22959,34,2,3917.5425,VIP,3
22960,132,1,4.99,Regular,1
22961,310,2,3891.5425,At Risk High Value,3
22962,243,1,39.980000000000004,At Risk,1
22963,311,1,58.980000000000004,At Risk,1
22964,246,1,123.97999999999999,At Risk,1
22965,129,1,7.28,Regular,1
22966,285,2,3917.5425,At Risk High Value,3
22967,157,1,69.97,Regular,1
22968,248,1,32.28,At Risk,1
22969,20,1,39.980000000000004,Regular,1
22970,347,1,78.96,At Risk,1
22971,934,1,3578.27,At Risk High Value,0
22972,245,1,539.99,At Risk,1
22973,31,1,7.28,Regular,1
22974,311,1,7.28,At Risk,1
22975,937,1,3578.27,At Risk High Value,0
22976,64,2,5971.33,VIP,3
22977,246,1,69.97,At Risk,1
22978,28,1,81.46000000000001,Regular,1
22979,83,1,78.96000000000001,Regular,1
22980,357,1,29.99,At Risk,1
22981,47,1,91.95,Regular,1
22982,329,1,69.97,At Risk,1
22983,191,1,7.28,Regular,1
22984,39,1,34.98,Regular,1
22985,119,1,81.45,Regular,1
22986,196,2,2756.5425,Regular,3
22987,54,2,3942.0325,VIP,3
22988,53,2,4194.33,VIP,3
22989,257,1,69.97,At Risk,1
22990,279,1,29.99,At Risk,1
22991,239,1,34.98,At Risk,1
22992,259,1,607.96,At Risk,1
22993,156,1,565.47,Regular,1
22994,155,1,539.99,Regular,1
22995,213,2,6060.5,At Risk High Value,3
22996,218,2,6035.599999999999,At Risk High Value,3
22997,163,1,607.96,Regular,1
22998,396,2,5329.25,At Risk High Value,3
22999,180,1,553.97,Regular,1
23000,15,1,94.46000000000001,Regular,1
23001,113,1,37.27,Regular,1
23002,291,1,67.2,At Risk,1
23003,281,1,32.28,At Risk,1
23004,90,1,56.96,Regular,1
23005,283,1,32.28,At Risk,1
23006,90,1,39.47,Regular,1
23007,297,1,14.98,At Risk,1
23008,257,1,59.980000000000004,At Risk,1
23009,53,1,7.28,Regular,1
23010,90,1,64.47,Regular,1
23011,212,1,14.98,At Risk,1
23012,143,1,4.99,Regular,1
23013,222,1,12.940000000000001,At Risk,1
23014,173,1,13.98,Regular,1
23015,168,1,563.77,Regular,1
23016,176,1,561.48,Regular,1
23017,168,1,563.77,Regular,1
23018,159,1,607.96,Regular,1
23019,258,1,613.45,At Risk,1
23020,24,1,106.93,Regular,1
23021,167,1,564.48,Regular,1
23022,249,1,7.28,At Risk,1
23023,309,1,32.28,At Risk,1
23024,260,1,106.95,At Risk,1
23025,153,1,29.99,Regular,1
23026,161,1,603.49,Regular,1
23027,171,1,37.269999999999996,Regular,1
23028,157,1,600.46,Regular,1
23029,300,1,120.46000000000001,At Risk,1
23030,151,1,29.99,Regular,1
23031,165,1,69.97,Regular,1
23032,163,1,548.98,Regular,1
23033,163,1,588.96,Regular,1
23034,160,1,539.99,Regular,1
23035,167,1,561.92,Regular,1
23036,165,1,624.95,Regular,1
23037,7,1,32.28,Regular,1
23038,260,1,564.48,At Risk,1
23039,257,1,561.48,At Risk,1
23040,249,1,565.47,At Risk,1
23041,170,1,561.48,Regular,1
23042,169,1,589.96,Regular,1
23043,39,1,29.99,Regular,1
23044,294,1,37.269999999999996,At Risk,1
23045,227,1,34.98,At Risk,1
23046,346,1,37.27,At Risk,1
23047,170,1,553.97,Regular,1
23048,272,1,51.46,At Risk,1
23049,332,1,34.98,At Risk,1
23050,358,1,69.97,At Risk,1
23051,316,1,34.98,At Risk,1
23052,177,1,29.99,Regular,1
23053,92,1,69.97,Regular,1
23054,198,1,29.99,Regular,1
23055,161,1,69.97,Regular,1
23056,165,1,599.47,Regular,1
23057,37,2,6021.82,VIP,3
23058,181,1,588.96,Regular,1
23059,171,1,600.46,Regular,1
23060,242,1,126.93,At Risk,1
23061,324,1,29.99,At Risk,1
23062,107,1,119.96000000000001,Regular,1
23063,43,1,37.27,Regular,1
23064,292,1,29.99,At Risk,1
23065,218,1,69.97,At Risk,1
23066,270,1,617.47,At Risk,1
23067,242,1,84.97,At Risk,1
23068,78,1,37.27,Regular,1
23069,348,1,69.97,At Risk,1
23070,359,1,4.99,At Risk,1
23071,234,1,32.28,At Risk,1
23072,282,1,37.269999999999996,At Risk,1
23073,165,1,539.99,Regular,1
23074,53,2,6021.82,VIP,3
23075,268,1,563.77,At Risk,1
23076,34,1,29.99,Regular,1
23077,311,1,7.28,At Risk,1
23078,205,1,15.23,Regular,1
23079,205,1,7.28,Regular,1
23080,257,1,548.98,At Risk,1
23081,178,1,608.96,Regular,1
23082,174,1,603.49,Regular,1
23083,177,1,49.900000000000006,Regular,1
23084,223,1,39.980000000000004,At Risk,1
23085,103,1,7.28,Regular,1
23086,310,1,12.940000000000001,At Risk,1
23087,153,1,39.980000000000004,Regular,1
23088,354,1,32.28,At Risk,1
23089,323,1,37.27,At Risk,1
23090,159,1,37.27,Regular,1
23091,65,1,97.96000000000001,Regular,1
23092,217,1,29.99,At Risk,1
23093,22,1,69.97,Regular,1
23094,276,1,67.93,At Risk,1
23095,224,1,4.99,At Risk,1
23096,274,1,7.28,At Risk,1
23097,182,2,2770.5225,Regular,3
23098,186,2,2745.3325,Regular,3
23099,198,2,2983.34,Regular,3
23100,200,2,3007.12,Regular,3
23101,194,2,2795.0125,Regular,3
23102,197,2,2730.5425,Regular,3
23103,256,1,85.48,At Risk,1
23104,373,2,3490.0325,At Risk High Value,3
23105,392,2,3361.5325,At Risk High Value,3
23106,286,2,3956.0125,At Risk High Value,3
23107,286,2,3896.5325,At Risk High Value,3
23108,167,1,32.28,Regular,1
23109,345,1,37.269999999999996,At Risk,1
23110,247,1,539.99,At Risk,1
23111,245,1,553.97,At Risk,1
23112,264,1,561.48,At Risk,1
23113,56,2,5997.33,VIP,3
23114,49,2,5996.32,VIP,3
23115,332,1,34.98,At Risk,1
23116,277,2,3936.5425,At Risk High Value,3
23117,283,2,3931.5225,At Risk High Value,3
23118,247,2,3913.8225,At Risk High Value,3
23119,247,2,3945.5325,At Risk High Value,3
23120,255,2,4144.34,At Risk High Value,3
23121,250,2,4144.34,At Risk High Value,3
23122,182,1,13.98,Regular,1
23123,86,1,39.980000000000004,Regular,1
23124,15,1,29.99,Regular,1
23125,180,1,603.49,Regular,1
23126,49,1,45.22,Regular,1
23127,262,1,565.47,At Risk,1
23128,215,1,39.980000000000004,At Risk,1
23129,267,1,4.99,At Risk,1
23130,346,1,32.28,At Risk,1
23131,119,1,29.99,Regular,1
23132,317,1,160.23,At Risk,1
23133,150,1,69.97,Regular,1
23134,80,1,39.980000000000004,Regular,1
23135,154,1,553.97,Regular,1
23136,144,1,574.98,Regular,1
23137,310,2,5314.25,At Risk High Value,3
23138,128,1,599.47,Regular,1
23139,236,1,553.97,At Risk,1
23140,346,1,38.98,At Risk,1
23141,137,1,603.49,Regular,1
23142,137,1,556.9300000000001,Regular,1
23143,230,1,563.77,At Risk,1
23144,237,1,548.98,At Risk,1
23145,216,1,574.98,At Risk,1
23146,127,1,603.49,Regular,1
23147,75,1,157.27,Regular,1
23148,224,1,539.99,At Risk,1
23149,151,1,32.28,Regular,1
23150,53,1,49.22,Regular,1
23151,223,1,607.96,At Risk,1
23152,83,1,37.27,Regular,1
23153,313,1,34.98,At Risk,1
23154,228,1,563.77,At Risk,1
23155,232,1,608.96,At Risk,1
23156,216,1,616.95,At Risk,1
23157,166,1,69.97,Regular,1
23158,218,1,599.47,At Risk,1
23159,126,1,562.96,Regular,1
23160,133,1,673.97,Regular,1
23161,150,1,574.98,Regular,1
23162,137,1,563.77,Regular,1
23163,133,1,600.46,Regular,1
23164,350,2,4807.099999999999,At Risk High Value,3
23165,229,1,548.98,At Risk,1
23166,224,1,556.9300000000001,At Risk,1
23167,128,1,539.99,Regular,1
23168,148,1,539.99,Regular,1
23169,128,1,685.47,Regular,1
23170,147,1,574.98,Regular,1
23171,266,1,123.96000000000001,At Risk,1
23172,353,2,4809.39,At Risk High Value,3
23173,241,1,588.96,At Risk,1
23174,147,1,553.97,Regular,1
23175,145,1,570.47,Regular,1
23176,213,1,539.99,At Risk,1
23177,231,1,553.97,At Risk,1
23178,221,1,539.99,At Risk,1
23179,243,1,539.99,At Risk,1
23180,213,1,152.28,At Risk,1
23181,193,1,588.96,Regular,1
23182,19,1,37.269999999999996,Regular,1
23183,208,1,548.98,At Risk,1
23184,245,1,45.22,At Risk,1
23185,126,1,638.95,Regular,1
23186,122,1,548.98,Regular,1
23187,132,1,574.98,Regular,1
23188,336,1,119.96000000000001,At Risk,1
23189,149,1,600.46,Regular,1
23190,63,1,14.98,Regular,1
23191,197,1,34.98,Regular,1
23192,145,1,32.28,Regular,1
23193,217,1,32.28,At Risk,1
23194,84,1,69.97,Regular,1
23195,198,1,638.95,Regular,1
23196,236,1,39.980000000000004,At Risk,1
23197,182,1,38.98,Regular,1
23198,302,1,34.98,At Risk,1
23199,196,1,45.22,Regular,1
23200,236,1,91.95,At Risk,1
23201,168,1,29.99,Regular,1
23202,85,1,32.28,Regular,1
23203,96,1,69.97,Regular,1
23204,185,1,562.96,Regular,1
23205,264,1,69.97,At Risk,1
23206,177,1,69.97,Regular,1
23207,174,1,29.99,Regular,1
23208,180,1,59.980000000000004,Regular,1
23209,350,2,4802.11,At Risk High Value,3
23210,98,1,553.97,Regular,1
23211,107,1,583.97,Regular,1
23212,66,1,29.99,Regular,1
23213,98,1,617.47,Regular,1
23214,101,1,628.97,Regular,1
23215,127,1,49.96,Regular,1
23216,184,1,613.45,Regular,1
23217,209,1,563.77,At Risk,1
23218,44,1,38.980000000000004,Regular,1
23219,279,1,39.980000000000004,At Risk,1
23220,308,1,1174.48,At Risk High Value,1
23221,199,1,38.980000000000004,Regular,1
23222,121,1,574.98,Regular,1
23223,347,1,1155.48,At Risk,1
23224,360,1,1183.47,At Risk High Value,1
23225,354,1,1184.46,At Risk High Value,1
23226,197,1,588.96,Regular,1
23227,120,1,597.95,Regular,1
23228,303,1,62.970000000000006,At Risk,1
23229,112,1,28.479999999999997,Regular,1
23230,307,1,1155.48,At Risk,1
23231,111,1,597.95,Regular,1
23232,297,1,1120.49,At Risk,1
23233,33,1,639.95,Regular,1
23234,394,1,2478.3399999999997,At Risk High Value,1
23235,358,1,39.980000000000004,At Risk,1
23236,153,1,7.28,Regular,1
23237,340,1,68.97,At Risk,1
23238,204,1,617.47,Regular,1
23239,198,1,539.99,Regular,1
23240,124,1,69.97,Regular,1
23241,229,1,69.97,At Risk,1
23242,193,1,553.97,Regular,1
23243,24,1,34.98,Regular,1
23244,260,1,39.980000000000004,At Risk,1
23245,220,1,39.980000000000004,At Risk,1
23246,165,1,32.28,Regular,1
23247,78,1,110.95,Regular,1
23248,132,1,49.97,Regular,1
23249,359,1,49.97,At Risk,1
23250,126,1,64.98,Regular,1
23251,317,1,44.980000000000004,At Risk,1
23252,345,1,14.98,At Risk,1
23253,203,1,39.980000000000004,Regular,1
23254,339,1,9.99,At Risk,1
23255,340,1,39.980000000000004,At Risk,1
23256,130,1,74.46000000000001,Regular,1
23257,199,1,539.99,Regular,1
23258,220,1,14.98,At Risk,1
23259,79,1,49.97,Regular,1
23260,97,1,93.46000000000001,Regular,1
23261,202,1,77.92,Regular,1
23262,107,1,49.97,Regular,1
23263,166,1,23.97,Regular,1
23264,191,1,539.99,Regular,1
23265,208,1,562.96,At Risk,1
23266,199,1,603.96,Regular,1
23267,315,2,4862.09,At Risk High Value,3
23268,191,1,567.76,Regular,1
23269,185,1,574.98,Regular,1
23270,179,1,617.47,Regular,1
23271,173,1,49.97,Regular,1
23272,312,1,39.47,At Risk,1
23273,1,1,39.47,Regular,1
23274,335,1,49.97,At Risk,1
23275,83,1,68.97,Regular,1
23276,201,1,2393.06,Regular,1
23277,358,1,22.93,At Risk,1
23278,228,1,9.99,At Risk,1
23279,92,1,124.99,Regular,1
23280,266,1,14.98,At Risk,1
23281,311,2,4828.11,At Risk High Value,3
23282,272,1,37.269999999999996,At Risk,1
23283,286,2,4828.11,At Risk High Value,3
23284,189,1,39.980000000000004,Regular,1
23285,11,1,69.97,Regular,1
23286,195,1,29.99,Regular,1
23287,180,1,608.96,Regular,1
23288,179,1,38.98,Regular,1
23289,349,1,34.98,At Risk,1
23290,17,1,7.28,Regular,1
23291,6,1,42.93,Regular,1
23292,182,1,34.98,Regular,1
